"tcs_customer_id";"bad";"sample_type"
39456;0;"train"
39457;NA;"test"
39458;0;"train"
39459;0;"train"
39460;1;"train"
39461;0;"train"
39462;NA;"test"
39463;0;"train"
39464;NA;"test"
39465;0;"train"
39466;NA;"test"
39467;0;"train"
39468;NA;"test"
39469;0;"train"
39470;1;"train"
39471;NA;"test"
39472;0;"train"
39473;0;"train"
39474;NA;"test"
39475;NA;"test"
39476;0;"train"
39477;0;"train"
39478;0;"train"
39479;0;"train"
39480;0;"train"
39481;NA;"test"
39482;0;"train"
39483;0;"train"
39484;NA;"test"
39485;0;"train"
39486;0;"train"
39487;0;"train"
39488;NA;"test"
39489;0;"train"
39490;0;"train"
39491;0;"train"
39492;NA;"test"
39493;0;"train"
39494;0;"train"
39495;NA;"test"
39496;NA;"test"
39497;NA;"test"
39498;0;"train"
39499;0;"train"
39500;0;"train"
39501;0;"train"
39502;0;"train"
39503;0;"train"
39504;0;"train"
39505;1;"train"
39506;NA;"test"
39507;NA;"test"
39508;NA;"test"
39509;0;"train"
39510;0;"train"
39511;0;"train"
39512;0;"train"
39513;NA;"test"
39514;0;"train"
39515;0;"train"
39516;NA;"test"
39517;NA;"test"
39518;1;"train"
39519;0;"train"
39520;0;"train"
39521;0;"train"
39522;NA;"test"
39523;NA;"test"
39524;0;"train"
39525;0;"train"
39526;NA;"test"
39527;0;"train"
39528;1;"train"
39529;NA;"test"
39530;0;"train"
39531;NA;"test"
39532;0;"train"
39533;1;"train"
39534;0;"train"
39535;0;"train"
39536;0;"train"
39537;0;"train"
39538;NA;"test"
39539;0;"train"
39540;0;"train"
39541;0;"train"
39542;0;"train"
39543;0;"train"
39544;0;"train"
39545;0;"train"
39546;1;"train"
39547;NA;"test"
39548;NA;"test"
39549;0;"train"
39550;0;"train"
39551;0;"train"
39552;0;"train"
39553;NA;"test"
39554;0;"train"
39555;0;"train"
39556;1;"train"
39557;0;"train"
39558;0;"train"
39559;NA;"test"
39560;0;"train"
39561;0;"train"
39562;0;"train"
39563;NA;"test"
39564;NA;"test"
39565;0;"train"
39566;0;"train"
39567;0;"train"
39568;0;"train"
39569;0;"train"
39570;NA;"test"
39571;NA;"test"
39572;0;"train"
39573;0;"train"
39574;0;"train"
39575;1;"train"
39576;1;"train"
39577;0;"train"
39578;0;"train"
39579;0;"train"
39580;NA;"test"
39581;NA;"test"
39582;0;"train"
39583;0;"train"
39584;1;"train"
39585;NA;"test"
39586;NA;"test"
39587;0;"train"
39588;0;"train"
39589;0;"train"
39590;NA;"test"
39591;0;"train"
39592;NA;"test"
39593;0;"train"
39594;0;"train"
39595;NA;"test"
39596;0;"train"
39597;NA;"test"
39598;NA;"test"
39599;0;"train"
39600;0;"train"
39601;NA;"test"
39602;NA;"test"
39603;NA;"test"
39604;0;"train"
39605;NA;"test"
39606;0;"train"
39607;0;"train"
39608;NA;"test"
39609;0;"train"
39610;0;"train"
39611;0;"train"
39612;0;"train"
39613;0;"train"
39614;0;"train"
39615;0;"train"
39616;0;"train"
39617;NA;"test"
39618;0;"train"
39619;0;"train"
39620;0;"train"
39621;0;"train"
39622;0;"train"
39623;0;"train"
39624;0;"train"
39625;0;"train"
39626;0;"train"
39627;NA;"test"
39628;0;"train"
39629;0;"train"
39630;NA;"test"
39631;NA;"test"
39632;NA;"test"
39633;0;"train"
39634;0;"train"
39635;NA;"test"
39636;1;"train"
39637;0;"train"
39638;0;"train"
39639;0;"train"
39640;NA;"test"
39641;0;"train"
39642;0;"train"
39643;NA;"test"
39644;0;"train"
39645;0;"train"
39646;0;"train"
39647;0;"train"
39648;0;"train"
39649;NA;"test"
39650;NA;"test"
39651;1;"train"
39652;0;"train"
39653;0;"train"
39654;0;"train"
39655;0;"train"
39656;0;"train"
39657;1;"train"
39658;NA;"test"
39659;0;"train"
39660;1;"train"
39661;0;"train"
39662;NA;"test"
39663;0;"train"
39664;0;"train"
39665;NA;"test"
39666;NA;"test"
39667;NA;"test"
39668;1;"train"
39669;0;"train"
39670;0;"train"
39671;NA;"test"
39672;0;"train"
39673;0;"train"
39674;NA;"test"
39675;0;"train"
39676;0;"train"
39677;0;"train"
39678;0;"train"
39679;0;"train"
39680;0;"train"
39681;0;"train"
39682;0;"train"
39683;NA;"test"
39684;0;"train"
39685;0;"train"
39686;0;"train"
39687;NA;"test"
39688;0;"train"
39689;NA;"test"
39690;0;"train"
39691;0;"train"
39692;1;"train"
39693;1;"train"
39694;0;"train"
39695;0;"train"
39696;0;"train"
39697;NA;"test"
39698;NA;"test"
39699;0;"train"
39700;0;"train"
39701;NA;"test"
39702;NA;"test"
39703;NA;"test"
39704;0;"train"
39705;0;"train"
39706;1;"train"
39707;1;"train"
39708;NA;"test"
39709;0;"train"
39710;0;"train"
39711;0;"train"
39712;NA;"test"
39713;0;"train"
39714;NA;"test"
39715;NA;"test"
39716;NA;"test"
39717;0;"train"
39718;0;"train"
39719;0;"train"
39720;0;"train"
39721;NA;"test"
39722;0;"train"
39723;0;"train"
39724;0;"train"
39725;0;"train"
39726;0;"train"
39727;0;"train"
39728;0;"train"
39729;NA;"test"
39730;NA;"test"
39731;0;"train"
39732;0;"train"
39733;0;"train"
39734;1;"train"
39735;NA;"test"
39736;NA;"test"
39737;0;"train"
39738;0;"train"
39739;0;"train"
39740;0;"train"
39741;0;"train"
39742;0;"train"
39743;0;"train"
39744;0;"train"
39745;0;"train"
39746;1;"train"
39747;NA;"test"
39748;0;"train"
39749;1;"train"
39750;0;"train"
39751;0;"train"
39752;0;"train"
39753;1;"train"
39754;NA;"test"
39755;0;"train"
39756;0;"train"
39757;0;"train"
39758;0;"train"
39759;NA;"test"
39760;0;"train"
39761;0;"train"
39762;0;"train"
39763;1;"train"
39764;0;"train"
39765;0;"train"
39766;0;"train"
39767;0;"train"
39768;NA;"test"
39769;NA;"test"
39770;0;"train"
39771;0;"train"
39772;0;"train"
39773;0;"train"
39774;0;"train"
39775;NA;"test"
39776;0;"train"
39777;0;"train"
39778;NA;"test"
39779;0;"train"
39780;0;"train"
39781;0;"train"
39782;NA;"test"
39783;NA;"test"
39784;0;"train"
39785;NA;"test"
39786;NA;"test"
39787;0;"train"
39788;0;"train"
39789;1;"train"
39790;NA;"test"
39791;NA;"test"
39792;1;"train"
39793;NA;"test"
39794;0;"train"
39795;NA;"test"
39796;0;"train"
39797;NA;"test"
39798;NA;"test"
39799;1;"train"
39800;NA;"test"
39801;NA;"test"
39802;NA;"test"
39803;0;"train"
39804;0;"train"
39805;0;"train"
39806;0;"train"
39807;NA;"test"
39808;NA;"test"
39809;1;"train"
39810;0;"train"
39811;0;"train"
39812;0;"train"
39813;0;"train"
39814;NA;"test"
39815;1;"train"
39816;0;"train"
39817;0;"train"
39818;0;"train"
39819;0;"train"
39820;0;"train"
39821;0;"train"
39822;NA;"test"
39823;0;"train"
39824;1;"train"
39825;0;"train"
39826;0;"train"
39827;0;"train"
39828;NA;"test"
39829;NA;"test"
39830;0;"train"
39831;0;"train"
39832;0;"train"
39833;0;"train"
39834;0;"train"
39835;0;"train"
39836;NA;"test"
39837;0;"train"
39838;0;"train"
39839;0;"train"
39840;0;"train"
39841;0;"train"
39842;NA;"test"
39843;0;"train"
39844;0;"train"
39845;0;"train"
39846;1;"train"
39847;0;"train"
39848;0;"train"
39849;NA;"test"
39850;0;"train"
39851;NA;"test"
39852;NA;"test"
39853;0;"train"
39854;0;"train"
39855;0;"train"
39856;NA;"test"
39857;1;"train"
39858;NA;"test"
39859;0;"train"
39860;0;"train"
39861;0;"train"
39862;NA;"test"
39863;NA;"test"
39864;1;"train"
39865;0;"train"
39866;0;"train"
39867;0;"train"
39868;NA;"test"
39869;0;"train"
39870;0;"train"
39871;0;"train"
39872;0;"train"
39873;0;"train"
39874;0;"train"
39875;0;"train"
39876;NA;"test"
39877;0;"train"
39878;0;"train"
39879;0;"train"
39880;0;"train"
39881;NA;"test"
39882;1;"train"
39883;NA;"test"
39884;0;"train"
39885;0;"train"
39886;0;"train"
39887;0;"train"
39888;0;"train"
39889;NA;"test"
39890;0;"train"
39891;1;"train"
39892;NA;"test"
39893;0;"train"
39894;0;"train"
39895;0;"train"
39896;0;"train"
39897;NA;"test"
39898;0;"train"
39899;1;"train"
39900;NA;"test"
39901;0;"train"
39902;NA;"test"
39903;0;"train"
39904;0;"train"
39905;NA;"test"
39906;0;"train"
39907;0;"train"
39908;0;"train"
39909;NA;"test"
39910;0;"train"
39911;NA;"test"
39912;0;"train"
39913;0;"train"
39914;0;"train"
39915;NA;"test"
39916;NA;"test"
39917;NA;"test"
39918;0;"train"
39919;0;"train"
39920;0;"train"
39921;0;"train"
39922;0;"train"
39923;NA;"test"
39924;0;"train"
39925;NA;"test"
39926;NA;"test"
39927;0;"train"
39928;NA;"test"
39929;NA;"test"
39930;0;"train"
39931;0;"train"
39932;0;"train"
39933;NA;"test"
39934;1;"train"
39935;0;"train"
39936;NA;"test"
39937;0;"train"
39938;0;"train"
39939;0;"train"
39940;0;"train"
39941;0;"train"
39942;1;"train"
39943;NA;"test"
39944;0;"train"
39945;NA;"test"
39946;0;"train"
39947;0;"train"
39948;0;"train"
39949;0;"train"
39950;NA;"test"
39951;0;"train"
39952;0;"train"
39953;0;"train"
39954;0;"train"
39955;NA;"test"
39956;NA;"test"
39957;NA;"test"
39958;NA;"test"
39959;NA;"test"
39960;0;"train"
39961;NA;"test"
39962;0;"train"
39963;0;"train"
39964;NA;"test"
39965;0;"train"
39966;0;"train"
39967;0;"train"
39968;0;"train"
39969;0;"train"
39970;0;"train"
39971;1;"train"
39972;NA;"test"
39973;0;"train"
39974;NA;"test"
39975;0;"train"
39976;NA;"test"
39977;0;"train"
39978;NA;"test"
39979;1;"train"
39980;NA;"test"
39981;NA;"test"
39982;0;"train"
39983;NA;"test"
39984;NA;"test"
39985;0;"train"
39986;NA;"test"
39987;0;"train"
39988;0;"train"
39989;NA;"test"
39990;1;"train"
39991;0;"train"
39992;NA;"test"
39993;0;"train"
39994;0;"train"
39995;NA;"test"
39996;0;"train"
39997;0;"train"
39998;0;"train"
39999;1;"train"
40000;0;"train"
40001;0;"train"
40002;0;"train"
40003;0;"train"
40004;NA;"test"
40005;NA;"test"
40006;1;"train"
40007;NA;"test"
40008;NA;"test"
40009;0;"train"
40010;0;"train"
40011;0;"train"
40012;0;"train"
40013;1;"train"
40014;NA;"test"
40015;1;"train"
40016;0;"train"
40017;1;"train"
40018;NA;"test"
40019;0;"train"
40020;0;"train"
40021;NA;"test"
40022;NA;"test"
40023;0;"train"
40024;0;"train"
40025;0;"train"
40026;0;"train"
40027;NA;"test"
40028;0;"train"
40029;0;"train"
40030;0;"train"
40031;1;"train"
40032;0;"train"
40033;NA;"test"
40034;0;"train"
40035;0;"train"
40036;NA;"test"
40037;0;"train"
40038;0;"train"
40039;NA;"test"
40040;0;"train"
40041;0;"train"
40042;NA;"test"
40043;0;"train"
40044;0;"train"
40045;0;"train"
40046;0;"train"
40047;0;"train"
40048;0;"train"
40049;1;"train"
40050;0;"train"
40051;0;"train"
40052;0;"train"
40053;0;"train"
40054;NA;"test"
40055;0;"train"
40056;0;"train"
40057;NA;"test"
40058;NA;"test"
40059;NA;"test"
40060;NA;"test"
40061;0;"train"
40062;0;"train"
40063;0;"train"
40064;0;"train"
40065;0;"train"
40066;0;"train"
40067;0;"train"
40068;0;"train"
40069;0;"train"
40070;0;"train"
40071;NA;"test"
40072;0;"train"
40073;NA;"test"
40074;NA;"test"
40075;NA;"test"
40076;NA;"test"
40077;1;"train"
40078;0;"train"
40079;0;"train"
40080;0;"train"
40081;0;"train"
40082;0;"train"
40083;0;"train"
40084;0;"train"
40085;NA;"test"
40086;NA;"test"
40087;NA;"test"
40088;0;"train"
40089;1;"train"
40090;NA;"test"
40091;0;"train"
40092;NA;"test"
40093;0;"train"
40094;0;"train"
40095;0;"train"
40096;0;"train"
40097;0;"train"
40098;0;"train"
40099;NA;"test"
40100;0;"train"
40101;0;"train"
40102;0;"train"
40103;NA;"test"
40104;0;"train"
40105;0;"train"
40106;0;"train"
40107;0;"train"
40108;0;"train"
40109;0;"train"
40110;0;"train"
40111;NA;"test"
40112;NA;"test"
40113;0;"train"
40114;NA;"test"
40115;0;"train"
40116;0;"train"
40117;1;"train"
40118;0;"train"
40119;0;"train"
40120;1;"train"
40121;NA;"test"
40122;0;"train"
40123;0;"train"
40124;NA;"test"
40125;NA;"test"
40126;0;"train"
40127;0;"train"
40128;0;"train"
40129;0;"train"
40130;0;"train"
40131;0;"train"
40132;1;"train"
40133;0;"train"
40134;0;"train"
40135;NA;"test"
40136;NA;"test"
40137;0;"train"
40138;NA;"test"
40139;0;"train"
40140;0;"train"
40141;0;"train"
40142;NA;"test"
40143;NA;"test"
40144;0;"train"
40145;0;"train"
40146;0;"train"
40147;NA;"test"
40148;0;"train"
40149;NA;"test"
40150;NA;"test"
40151;0;"train"
40152;1;"train"
40153;0;"train"
40154;NA;"test"
40155;0;"train"
40156;0;"train"
40157;0;"train"
40158;0;"train"
40159;0;"train"
40160;0;"train"
40161;0;"train"
40162;0;"train"
40163;NA;"test"
40164;0;"train"
40165;0;"train"
40166;0;"train"
40167;0;"train"
40168;0;"train"
40169;0;"train"
40170;0;"train"
40171;1;"train"
40172;NA;"test"
40173;NA;"test"
40174;NA;"test"
40175;0;"train"
40176;NA;"test"
40177;NA;"test"
40178;0;"train"
40179;0;"train"
40180;0;"train"
40181;0;"train"
40182;0;"train"
40183;NA;"test"
40184;0;"train"
40185;NA;"test"
40186;NA;"test"
40187;0;"train"
40188;NA;"test"
40189;0;"train"
40190;0;"train"
40191;NA;"test"
40192;0;"train"
40193;0;"train"
40194;NA;"test"
40195;0;"train"
40196;0;"train"
40197;0;"train"
40198;0;"train"
40199;0;"train"
40200;0;"train"
40201;0;"train"
40202;0;"train"
40203;1;"train"
40204;0;"train"
40205;0;"train"
40206;0;"train"
40207;0;"train"
40208;0;"train"
40209;0;"train"
40210;NA;"test"
40211;0;"train"
40212;0;"train"
40213;0;"train"
40214;0;"train"
40215;0;"train"
40216;NA;"test"
40217;0;"train"
40218;0;"train"
40219;NA;"test"
40220;0;"train"
40221;0;"train"
40222;NA;"test"
40223;0;"train"
40224;0;"train"
40225;0;"train"
40226;0;"train"
40227;0;"train"
40228;0;"train"
40229;0;"train"
40230;0;"train"
40231;NA;"test"
40232;0;"train"
40233;0;"train"
40234;0;"train"
40235;0;"train"
40236;NA;"test"
40237;0;"train"
40238;0;"train"
40239;0;"train"
40240;NA;"test"
40241;0;"train"
40242;0;"train"
40243;NA;"test"
40244;1;"train"
40245;NA;"test"
40246;0;"train"
40247;0;"train"
40248;NA;"test"
40249;0;"train"
40250;0;"train"
40251;0;"train"
40252;0;"train"
40253;1;"train"
40254;0;"train"
40255;NA;"test"
40256;0;"train"
40257;0;"train"
40258;0;"train"
40259;1;"train"
40260;0;"train"
40261;0;"train"
40262;NA;"test"
40263;0;"train"
40264;NA;"test"
40265;1;"train"
40266;0;"train"
40267;0;"train"
40268;0;"train"
40269;0;"train"
40270;0;"train"
40271;0;"train"
40272;0;"train"
40273;0;"train"
40274;0;"train"
40275;1;"train"
40276;0;"train"
40277;0;"train"
40278;1;"train"
40279;0;"train"
40280;0;"train"
40281;NA;"test"
40282;NA;"test"
40283;0;"train"
40284;NA;"test"
40285;NA;"test"
40286;NA;"test"
40287;0;"train"
40288;0;"train"
40289;0;"train"
40290;0;"train"
40291;0;"train"
40292;NA;"test"
40293;0;"train"
40294;0;"train"
40295;0;"train"
40296;0;"train"
40297;1;"train"
40298;0;"train"
40299;1;"train"
40300;0;"train"
40301;0;"train"
40302;NA;"test"
40303;1;"train"
40304;NA;"test"
40305;1;"train"
40306;0;"train"
40307;0;"train"
40308;NA;"test"
40309;0;"train"
40310;0;"train"
40311;0;"train"
40312;NA;"test"
40313;NA;"test"
40314;0;"train"
40315;NA;"test"
40316;0;"train"
40317;NA;"test"
40318;0;"train"
40319;NA;"test"
40320;NA;"test"
40321;1;"train"
40322;0;"train"
40323;0;"train"
40324;NA;"test"
40325;1;"train"
40326;0;"train"
40327;NA;"test"
40328;0;"train"
40329;NA;"test"
40330;0;"train"
40331;0;"train"
40332;0;"train"
40333;NA;"test"
40334;0;"train"
40335;0;"train"
40336;0;"train"
40337;0;"train"
40338;0;"train"
40339;NA;"test"
40340;0;"train"
40341;0;"train"
40342;0;"train"
40343;0;"train"
40344;NA;"test"
40345;0;"train"
40346;1;"train"
40347;NA;"test"
40348;NA;"test"
40349;0;"train"
40350;0;"train"
40351;NA;"test"
40352;1;"train"
40353;0;"train"
40354;1;"train"
40355;1;"train"
40356;0;"train"
40357;0;"train"
40358;NA;"test"
40359;NA;"test"
40360;0;"train"
40361;0;"train"
40362;0;"train"
40363;NA;"test"
40364;0;"train"
40365;0;"train"
40366;0;"train"
40367;1;"train"
40368;0;"train"
40369;NA;"test"
40370;0;"train"
40371;0;"train"
40372;NA;"test"
40373;NA;"test"
40374;NA;"test"
40375;1;"train"
40376;NA;"test"
40377;NA;"test"
40378;0;"train"
40379;0;"train"
40380;0;"train"
40381;NA;"test"
40382;0;"train"
40383;0;"train"
40384;0;"train"
40385;0;"train"
40386;0;"train"
40387;0;"train"
40388;0;"train"
40389;NA;"test"
40390;NA;"test"
40391;0;"train"
40392;0;"train"
40393;NA;"test"
40394;0;"train"
40395;1;"train"
40396;0;"train"
40397;0;"train"
40398;0;"train"
40399;NA;"test"
40400;0;"train"
40401;NA;"test"
40402;0;"train"
40403;0;"train"
40404;0;"train"
40405;1;"train"
40406;0;"train"
40407;0;"train"
40408;NA;"test"
40409;0;"train"
40410;NA;"test"
40411;0;"train"
40412;0;"train"
40413;0;"train"
40414;0;"train"
40415;0;"train"
40416;0;"train"
40417;0;"train"
40418;0;"train"
40419;NA;"test"
40420;NA;"test"
40421;NA;"test"
40422;0;"train"
40423;NA;"test"
40424;0;"train"
40425;NA;"test"
40426;NA;"test"
40427;0;"train"
40428;0;"train"
40429;NA;"test"
40430;1;"train"
40431;NA;"test"
40432;0;"train"
40433;0;"train"
40434;0;"train"
40435;0;"train"
40436;0;"train"
40437;NA;"test"
40438;0;"train"
40439;0;"train"
40440;0;"train"
40441;0;"train"
40442;1;"train"
40443;0;"train"
40444;0;"train"
40445;0;"train"
40446;NA;"test"
40447;1;"train"
40448;NA;"test"
40449;NA;"test"
40450;0;"train"
40451;0;"train"
40452;0;"train"
40453;NA;"test"
40454;NA;"test"
40455;0;"train"
40456;NA;"test"
40457;0;"train"
40458;0;"train"
40459;0;"train"
40460;NA;"test"
40461;0;"train"
40462;0;"train"
40463;NA;"test"
40464;NA;"test"
40465;0;"train"
40466;0;"train"
40467;NA;"test"
40468;NA;"test"
40469;0;"train"
40470;0;"train"
40471;1;"train"
40472;0;"train"
40473;0;"train"
40474;NA;"test"
40475;0;"train"
40476;0;"train"
40477;0;"train"
40478;NA;"test"
40479;1;"train"
40480;0;"train"
40481;0;"train"
40482;NA;"test"
40483;0;"train"
40484;NA;"test"
40485;0;"train"
40486;0;"train"
40487;1;"train"
40488;NA;"test"
40489;NA;"test"
40490;NA;"test"
40491;NA;"test"
40492;0;"train"
40493;NA;"test"
40494;0;"train"
40495;0;"train"
40496;0;"train"
40497;NA;"test"
40498;0;"train"
40499;NA;"test"
40500;0;"train"
40501;NA;"test"
40502;0;"train"
40503;0;"train"
40504;NA;"test"
40505;0;"train"
40506;0;"train"
40507;NA;"test"
40508;0;"train"
40509;NA;"test"
40510;0;"train"
40511;0;"train"
40512;NA;"test"
40513;0;"train"
40514;0;"train"
40515;0;"train"
40516;0;"train"
40517;0;"train"
40518;NA;"test"
40519;0;"train"
40520;0;"train"
40521;0;"train"
40522;NA;"test"
40523;0;"train"
40524;NA;"test"
40525;NA;"test"
40526;1;"train"
40527;0;"train"
40528;0;"train"
40529;0;"train"
40530;0;"train"
40531;0;"train"
40532;0;"train"
40533;0;"train"
40534;0;"train"
40535;0;"train"
40536;NA;"test"
40537;0;"train"
40538;0;"train"
40539;0;"train"
40540;0;"train"
40541;0;"train"
40542;0;"train"
40543;1;"train"
40544;0;"train"
40545;0;"train"
40546;NA;"test"
40547;0;"train"
40548;NA;"test"
40549;0;"train"
40550;NA;"test"
40551;0;"train"
40552;NA;"test"
40553;1;"train"
40554;0;"train"
40555;NA;"test"
40556;NA;"test"
40557;NA;"test"
40558;NA;"test"
40559;0;"train"
40560;0;"train"
40561;0;"train"
40562;0;"train"
40563;0;"train"
40564;NA;"test"
40565;NA;"test"
40566;NA;"test"
40567;0;"train"
40568;NA;"test"
40569;NA;"test"
40570;1;"train"
40571;0;"train"
40572;0;"train"
40573;NA;"test"
40574;1;"train"
40575;0;"train"
40576;0;"train"
40577;NA;"test"
40578;NA;"test"
40579;0;"train"
40580;0;"train"
40581;1;"train"
40582;0;"train"
40583;0;"train"
40584;0;"train"
40585;0;"train"
40586;NA;"test"
40587;1;"train"
40588;0;"train"
40589;0;"train"
40590;0;"train"
40591;0;"train"
40592;NA;"test"
40593;0;"train"
40594;0;"train"
40595;NA;"test"
40596;0;"train"
40597;0;"train"
40598;0;"train"
40599;0;"train"
40600;0;"train"
40601;0;"train"
40602;0;"train"
40603;NA;"test"
40604;0;"train"
40605;0;"train"
40606;NA;"test"
40607;0;"train"
40608;1;"train"
40609;NA;"test"
40610;0;"train"
40611;0;"train"
40612;NA;"test"
40613;0;"train"
40614;1;"train"
40615;0;"train"
40616;0;"train"
40617;0;"train"
40618;0;"train"
40619;0;"train"
40620;0;"train"
40621;0;"train"
40622;NA;"test"
40623;0;"train"
40624;0;"train"
40625;0;"train"
40626;NA;"test"
40627;NA;"test"
40628;0;"train"
40629;1;"train"
40630;0;"train"
40631;0;"train"
40632;0;"train"
40633;0;"train"
40634;0;"train"
40635;0;"train"
40636;0;"train"
40637;NA;"test"
40638;0;"train"
40639;1;"train"
40640;0;"train"
40641;NA;"test"
40642;0;"train"
40643;1;"train"
40644;0;"train"
40645;0;"train"
40646;0;"train"
40647;0;"train"
40648;0;"train"
40649;0;"train"
40650;0;"train"
40651;0;"train"
40652;NA;"test"
40653;0;"train"
40654;1;"train"
40655;NA;"test"
40656;0;"train"
40657;0;"train"
40658;0;"train"
40659;0;"train"
40660;0;"train"
40661;0;"train"
40662;0;"train"
40663;0;"train"
40664;0;"train"
40665;0;"train"
40666;0;"train"
40667;NA;"test"
40668;NA;"test"
40669;0;"train"
40670;NA;"test"
40671;0;"train"
40672;0;"train"
40673;NA;"test"
40674;NA;"test"
40675;NA;"test"
40676;0;"train"
40677;0;"train"
40678;NA;"test"
40679;NA;"test"
40680;NA;"test"
40681;NA;"test"
40682;0;"train"
40683;1;"train"
40684;1;"train"
40685;0;"train"
40686;NA;"test"
40687;NA;"test"
40688;1;"train"
40689;0;"train"
40690;0;"train"
40691;0;"train"
40692;0;"train"
40693;NA;"test"
40694;0;"train"
40695;1;"train"
40696;NA;"test"
40697;NA;"test"
40698;0;"train"
40699;0;"train"
40700;0;"train"
40701;0;"train"
40702;1;"train"
40703;1;"train"
40704;NA;"test"
40705;NA;"test"
40706;0;"train"
40707;0;"train"
40708;0;"train"
40709;NA;"test"
40710;0;"train"
40711;0;"train"
40712;NA;"test"
40713;NA;"test"
40714;NA;"test"
40715;0;"train"
40716;0;"train"
40717;0;"train"
40718;0;"train"
40719;0;"train"
40720;NA;"test"
40721;0;"train"
40722;0;"train"
40723;1;"train"
40724;NA;"test"
40725;1;"train"
40726;NA;"test"
40727;NA;"test"
40728;NA;"test"
40729;0;"train"
40730;0;"train"
40731;NA;"test"
40732;NA;"test"
40733;1;"train"
40734;0;"train"
40735;NA;"test"
40736;NA;"test"
40737;0;"train"
40738;0;"train"
40739;0;"train"
40740;0;"train"
40741;NA;"test"
40742;NA;"test"
40743;0;"train"
40744;NA;"test"
40745;0;"train"
40746;0;"train"
40747;NA;"test"
40748;NA;"test"
40749;NA;"test"
40750;NA;"test"
40751;0;"train"
40752;0;"train"
40753;NA;"test"
40754;0;"train"
40755;NA;"test"
40756;0;"train"
40757;0;"train"
40758;0;"train"
40759;0;"train"
40760;0;"train"
40761;NA;"test"
40762;NA;"test"
40763;0;"train"
40764;1;"train"
40765;0;"train"
40766;NA;"test"
40767;0;"train"
40768;0;"train"
40769;0;"train"
40770;NA;"test"
40771;0;"train"
40772;0;"train"
40773;NA;"test"
40774;0;"train"
40775;1;"train"
40776;0;"train"
40777;0;"train"
40778;0;"train"
40779;0;"train"
40780;0;"train"
40781;0;"train"
40782;0;"train"
40783;0;"train"
40784;0;"train"
40785;0;"train"
40786;0;"train"
40787;NA;"test"
40788;0;"train"
40789;1;"train"
40790;NA;"test"
40791;NA;"test"
40792;1;"train"
40793;NA;"test"
40794;1;"train"
40795;0;"train"
40796;0;"train"
40797;0;"train"
40798;1;"train"
40799;0;"train"
40800;0;"train"
40801;NA;"test"
40802;0;"train"
40803;0;"train"
40804;0;"train"
40805;0;"train"
40806;0;"train"
40807;0;"train"
40808;0;"train"
40809;0;"train"
40810;NA;"test"
40811;NA;"test"
40812;0;"train"
40813;0;"train"
40814;NA;"test"
40815;0;"train"
40816;0;"train"
40817;NA;"test"
40818;0;"train"
40819;0;"train"
40820;NA;"test"
40821;0;"train"
40822;0;"train"
40823;1;"train"
40824;0;"train"
40825;0;"train"
40826;NA;"test"
40827;NA;"test"
40828;0;"train"
40829;0;"train"
40830;0;"train"
40831;1;"train"
40832;0;"train"
40833;0;"train"
40834;0;"train"
40835;NA;"test"
40836;0;"train"
40837;0;"train"
40838;0;"train"
40839;NA;"test"
40840;0;"train"
40841;NA;"test"
40842;0;"train"
40843;0;"train"
40844;0;"train"
40845;NA;"test"
40846;0;"train"
40847;0;"train"
40848;NA;"test"
40849;NA;"test"
40850;0;"train"
40851;NA;"test"
40852;0;"train"
40853;0;"train"
40854;0;"train"
40855;0;"train"
40856;NA;"test"
40857;0;"train"
40858;NA;"test"
40859;0;"train"
40860;0;"train"
40861;NA;"test"
40862;NA;"test"
40863;NA;"test"
40864;0;"train"
40865;0;"train"
40866;0;"train"
40867;1;"train"
40868;NA;"test"
40869;0;"train"
40870;0;"train"
40871;0;"train"
40872;0;"train"
40873;0;"train"
40874;0;"train"
40875;0;"train"
40876;NA;"test"
40877;NA;"test"
40878;0;"train"
40879;0;"train"
40880;NA;"test"
40881;1;"train"
40882;0;"train"
40883;0;"train"
40884;NA;"test"
40885;0;"train"
40886;NA;"test"
40887;0;"train"
40888;1;"train"
40889;0;"train"
40890;0;"train"
40891;NA;"test"
40892;0;"train"
40893;0;"train"
40894;NA;"test"
40895;0;"train"
40896;0;"train"
40897;0;"train"
40898;0;"train"
40899;NA;"test"
40900;NA;"test"
40901;1;"train"
40902;1;"train"
40903;NA;"test"
40904;0;"train"
40905;0;"train"
40906;0;"train"
40907;NA;"test"
40908;1;"train"
40909;0;"train"
40910;0;"train"
40911;0;"train"
40912;0;"train"
40913;NA;"test"
40914;0;"train"
40915;NA;"test"
40916;0;"train"
40917;NA;"test"
40918;0;"train"
40919;1;"train"
40920;0;"train"
40921;0;"train"
40922;NA;"test"
40923;0;"train"
40924;0;"train"
40925;1;"train"
40926;0;"train"
40927;0;"train"
40928;0;"train"
40929;NA;"test"
40930;NA;"test"
40931;0;"train"
40932;1;"train"
40933;0;"train"
40934;0;"train"
40935;0;"train"
40936;0;"train"
40937;0;"train"
40938;NA;"test"
40939;0;"train"
40940;0;"train"
40941;0;"train"
40942;NA;"test"
40943;0;"train"
40944;0;"train"
40945;0;"train"
40946;NA;"test"
40947;NA;"test"
40948;0;"train"
40949;NA;"test"
40950;0;"train"
40951;1;"train"
40952;0;"train"
40953;NA;"test"
40954;0;"train"
40955;0;"train"
40956;0;"train"
40957;1;"train"
40958;NA;"test"
40959;0;"train"
